Concept,definition,uni_lemma,Feature,WB_Label,WB_Maj,WB_Min,BR_Label,Prod_Freq,Num_Parts,NPF,Rank_NPF,Sum_NPF_No_Tax,CPF,Disting,Distinct,CV_No_Tax,Intercorr_Str_Tax,Intercorr_Str_No_Tax,Feat_Length,Toddler_Access,MN_Toddler_Access,MN_Toddler_Access_No_Tax,Phon_1st,SUBTLEX_PM,LN_SUBTLEX,Length_Letters,Length_Phonemes,Length_Syllables,Bigram,Trigram,ColtheartN,Num_Feats_Tax,Num_Feats_No_Tax,Num_Disting_Feats_No_Tax,Disting_Feats_Percent_No_Tax,Mean_Distinct_No_Tax,Mean_CV_No_Tax,Density_No_Tax,Num_Corred_Pairs_No_Tax,Percent_Corred_Pairs_No_Tax,Num_Func,Num_Vis_Mot,Num_VisFandS,Num_Vis_Col,Num_Sound,Num_Taste,Num_Smell,Num_Tact,Num_Percep,Num_Ency,Num_Tax
sneaker,sneaker,sneaker,is_athletic,evaluation,i,e,encyclopaedic,7,40,5.25,13,5.25,1,D,1,1,0,0,11,2.97,4.06,4.04,s,91.46,4.52,7,6,2,862.05,23.02,2,16,14,6,43,0.46,0.46,645.81,10,11,5,0,5,1,0,0,0,1,112,2,2
sneaker,sneaker,sneaker,is_casual,systemic_property,e,sys,encyclopaedic,7,40,5.25,13,11.25,2,D,0.5,0.467,0,0,9,2.12,4.06,4.04,s,91.46,4.52,7,6,2,862.05,23.02,2,16,14,6,43,0.46,0.46,645.81,10,11,5,0,5,1,0,0,0,1,112,2,2
sneaker,sneaker,sneaker,made_of_rubber,made_of,e,m,visual-form_and_surface,7,40,5.25,13,38.491,5,ND,0.2,0.136,56.68,56.68,14,3.31,4.06,4.04,s,91.46,4.52,7,6,2,862.05,23.02,2,16,14,6,43,0.46,0.46,645.81,10,11,5,0,5,1,0,0,0,1,112,2,2
sneaker,sneaker,sneaker,used_for_playing_basketball,function,s,f,function,7,40,5.25,13,5.25,1,D,1,1,0,0,27,3.33,4.06,4.04,s,91.46,4.52,7,6,2,862.05,23.02,2,16,14,6,43,0.46,0.46,645.81,10,11,5,0,5,1,0,0,0,1,112,2,2
snow,snow,snow,is_cold,external_surface_property,e,se,tactile,59,65,27.231,1,187.301,12,ND,0.083,0.145,35.33,0,7,5.94,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snow,snow,snow,is_white,internal_surface_property,e,si,visual-colour,57,65,26.308,2,420.317,34,ND,0.029,0.063,0,0,8,6.31,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snow,snow,snow,comes_in_flakes,external_surface_property,e,se,visual-form_and_surface,33,65,15.231,3,15.231,1,D,1,1,0,0,15,4.19,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snow,snow,snow,associated_with_winter,time,s,t,encyclopaedic,30,65,13.846,4,26.865000000000002,2,D,0.5,0.515,0,0,22,5.1,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snow,snow,snow,inbeh_-_falls,entity_behavior,e,b,visual-motion,28,65,12.923,5,22.397,2,D,0.5,0.577,0,0,13,5.2,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snow,snow,snow,used_for_making_snowmen,function,s,f,function,26,65,12,6,12,1,D,1,1,0,0,23,5.57,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snow,snow,snow,is_frozen,internal_surface_property,e,si,visual-form_and_surface,23,65,10.615,7,36.615,2,D,0.5,0.29,0,0,9,5,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snow,snow,snow,a_form_of_water,superordinate,c,h,taxonomic,19,65,8.769,8,NA,3,ND,0.333,NA,55.56,0,15,4.39,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snow,snow,snow,is_wet,external_surface_property,e,se,visual-form_and_surface,16,65,7.385,9,73.542,8,ND,0.125,0.1,20.23,0,6,5.46,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snow,snow,snow,associated_with_ice,associated_entity,s,e,encyclopaedic,15,65,6.923,10,6.923,1,D,1,1,0,0,19,4.66,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snow,snow,snow,used_for_making_snowballs,function,s,f,function,15,65,6.923,10,6.923,1,D,1,1,0,0,25,5.1,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snow,snow,snow,used_for_skiing,function,s,f,function,15,65,6.923,10,6.923,1,D,1,1,0,0,15,2.83,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snow,snow,snow,requires_shoveling,contingency,i,c,encyclopaedic,13,65,6,13,6,1,D,1,1,0,0,18,4.04,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snow,snow,snow,used_for_playing,function,s,f,function,12,65,5.538,14,164.476,14,ND,0.071,0.034,0,0,16,5.96,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snow,snow,snow,associated_with_christmas,time,s,t,encyclopaedic,11,65,5.077,15,10.171,2,D,0.5,0.499,0,0,25,4.55,4.95,4.99,s,488.21,6.19,4,3,1,1152.49,741.86,6,15,14,10,71,0.593,0.587,0,0,0,4,1,3,1,0,0,0,1,90,4,1
snowman,snowman,snowman,made_of_snow,made_of,e,m,visual-form_and_surface,48,53,27.17,1,27.17,1,D,1,1,0,0,12,5.74,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,is_cold,external_surface_property,e,se,tactile,29,53,16.415,2,187.301,12,ND,0.083,0.088,28.57,28.57,7,5.94,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,has_a_carrot_nose,external_component,e,ce,visual-form_and_surface,28,53,15.849,3,15.849,1,D,1,1,0,0,17,4.74,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,made_from_3_snow_balls,origin,s,or,encyclopaedic,24,53,13.585,4,13.585,1,D,1,1,0,0,22,4.84,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,associated_with_winter,time,s,t,encyclopaedic,23,53,13.019,5,26.865000000000002,2,D,0.5,0.485,0,0,22,5.1,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,has_eyes,external_component,e,ce,visual-form_and_surface,22,53,12.453,6,99.158,8,ND,0.125,0.126,0,0,8,5.77,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,inbeh_-_melts,entity_behavior,e,b,visual-motion,22,53,12.453,6,39.799,4,ND,0.25,0.313,28.57,28.57,13,5.35,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,has_coal,external_component,e,ce,visual-form_and_surface,20,53,11.321,8,11.321,1,D,1,1,0,0,8,2.65,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,made_by_children,origin,s,or,encyclopaedic,19,53,10.755,9,10.755,1,D,1,1,0,0,16,4.85,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,is_fun,evaluation,i,e,encyclopaedic,17,53,9.623,10,197.986,20,ND,0.05,0.049,0,0,6,5.97,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,eg_-_frosty,subordinate,c,l,taxonomic,16,53,9.057,11,NA,1,D,1,NA,0,0,11,4.97,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,has_a_hat,associated_entity,s,e,encyclopaedic,14,53,7.925,12,7.925,1,D,1,1,0,0,9,4.97,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,has_a_scarf,associated_entity,s,e,encyclopaedic,14,53,7.925,12,7.925,1,D,1,1,0,0,11,3.97,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,is_white,internal_surface_property,e,si,visual-colour,14,53,7.925,12,420.317,34,ND,0.029,0.019,0,0,8,6.31,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,has_sticks_for_arms,external_component,e,ce,visual-form_and_surface,12,53,6.792,15,6.792,1,D,1,1,0,0,19,4.95,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,associated_with_christmas,time,s,t,encyclopaedic,9,53,5.094,16,10.171,2,D,0.5,0.501,0,0,25,4.55,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,has_buttons,external_component,e,ce,visual-form_and_surface,9,53,5.094,16,74.094,7,ND,0.143,0.069,0,0,11,5.51,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowman,snowman,snowman,is_round,external_surface_property,e,se,visual-form_and_surface,9,53,5.094,16,442.811,41,ND,0.024,0.012,0,0,8,5.68,5.1,5.11,s,38.01,3.64,7,6,2,243.19,23.46,1,18,17,10,59,0.571,0.568,57.13,1,1,0,1,7,1,0,0,0,1,180,7,1
snowsuit,snowsuit,snowsuit,worn_for_warmth,function,s,f,function,44,74,17.838,1,190.695,14,ND,0.071,0.094,131.34,101.24,15,5.32,4.51,4.39,s,1.41,0.34,8,6,2,72.27,4.14,0,11,10,4,40,0.544,0.54,496,11,24,6,0,0,0,0,0,0,0,0,4,1
snowsuit,snowsuit,snowsuit,worn_in_winter,time,s,t,encyclopaedic,37,74,15,2,88,6,ND,0.167,0.17,151.13,132.95,14,5.11,4.51,4.39,s,1.41,0.34,8,6,2,72.27,4.14,0,11,10,4,40,0.544,0.54,496,11,24,6,0,0,0,0,0,0,0,0,4,1
snowsuit,snowsuit,snowsuit,worn_in_cold_temperatures,function,s,f,function,31,74,12.568,3,29.567999999999998,3,ND,0.333,0.425,120.61,109.56,25,5.08,4.51,4.39,s,1.41,0.34,8,6,2,72.27,4.14,0,11,10,4,40,0.544,0.54,496,11,24,6,0,0,0,0,0,0,0,0,4,1
snowsuit,snowsuit,snowsuit,worn_for_the_snow,function,s,f,function,28,74,11.351,4,11.351,1,D,1,1,0,0,17,4.66,4.51,4.39,s,1.41,0.34,8,6,2,72.27,4.14,0,11,10,4,40,0.544,0.54,496,11,24,6,0,0,0,0,0,0,0,0,4,1
snowsuit,snowsuit,snowsuit,worn_for_protection,function,s,f,function,22,74,8.919,5,44.723,5,ND,0.2,0.199,27.07,27.07,19,3.89,4.51,4.39,s,1.41,0.34,8,6,2,72.27,4.14,0,11,10,4,40,0.544,0.54,496,11,24,6,0,0,0,0,0,0,0,0,4,1
snowsuit,snowsuit,snowsuit,clothing,superordinate,c,h,taxonomic,20,74,8.108,6,NA,16,ND,0.062,NA,84.09,0,8,5.68,4.51,4.39,s,1.41,0.34,8,6,2,72.27,4.14,0,11,10,4,40,0.544,0.54,496,11,24,6,0,0,0,0,0,0,0,0,4,1
snowsuit,snowsuit,snowsuit,worn_for_keeping_warm,function,s,f,function,20,74,8.108,6,36.608000000000004,3,ND,0.333,0.221,63.7,52.9,21,5.79,4.51,4.39,s,1.41,0.34,8,6,2,72.27,4.14,0,11,10,4,40,0.544,0.54,496,11,24,6,0,0,0,0,0,0,0,0,4,1
snowsuit,snowsuit,snowsuit,is_waterproof,systemic_property,e,sys,encyclopaedic,18,74,7.297,8,7.297,1,D,1,1,0,0,13,2.86,4.51,4.39,s,1.41,0.34,8,6,2,72.27,4.14,0,11,10,4,40,0.544,0.54,496,11,24,6,0,0,0,0,0,0,0,0,4,1
snowsuit,snowsuit,snowsuit,used_outdoors,location,s,l,encyclopaedic,15,74,6.081,9,6.081,1,D,1,1,0,0,13,4.63,4.51,4.39,s,1.41,0.34,8,6,2,72.27,4.14,0,11,10,4,40,0.544,0.54,496,11,24,6,0,0,0,0,0,0,0,0,4,1
snowsuit,snowsuit,snowsuit,is_insulated,internal_component,e,ci,encyclopaedic,14,74,5.676,10,5.676,1,D,1,1,0,0,12,2,4.51,4.39,s,1.41,0.34,8,6,2,72.27,4.14,0,11,10,4,40,0.544,0.54,496,11,24,6,0,0,0,0,0,0,0,0,4,1
snowsuit,snowsuit,snowsuit,worn_by_children,participant,s,p,function,14,74,5.676,10,19.53,3,ND,0.333,0.291,86.26,72.29,16,4.56,4.51,4.39,s,1.41,0.34,8,6,2,72.27,4.14,0,11,10,4,40,0.544,0.54,496,11,24,6,0,0,0,0,0,0,0,0,4,1
soap,soap,soap,used_for_cleaning,function,s,f,function,40,44,27.273,1,194.954,13,ND,0.077,0.14,25.24,25.24,17,4.7,4.6,4.64,s,205.52,5.33,4,3,1,1209.04,24.69,6,12,10,4,40,0.527,0.535,302.39,7,16,4,0,2,0,0,0,2,0,48,2,2
soap,soap,soap,is_bar_shaped,external_surface_property,e,se,visual-form_and_surface,25,44,17.045,2,17.045,1,D,1,1,0,0,13,2.92,4.6,4.64,s,205.52,5.33,4,3,1,1209.04,24.69,6,12,10,4,40,0.527,0.535,302.39,7,16,4,0,2,0,0,0,2,0,48,2,2
soap,soap,soap,is_liquid,external_surface_property,e,se,visual-form_and_surface,25,44,17.045,2,116.518,9,ND,0.111,0.146,7.62,7.62,9,4.73,4.6,4.64,s,205.52,5.33,4,3,1,1209.04,24.69,6,12,10,4,40,0.527,0.535,302.39,7,16,4,0,2,0,0,0,2,0,48,2,2
soap,soap,soap,is_scented,external_surface_property,e,se,smell,15,44,10.227,4,10.227,1,D,1,1,0,0,10,3.28,4.6,4.64,s,205.52,5.33,4,3,1,1209.04,24.69,6,12,10,4,40,0.527,0.535,302.39,7,16,4,0,2,0,0,0,2,0,48,2,2
soap,soap,soap,smells_nice,external_surface_property,e,se,smell,14,44,9.545,5,27.917,3,ND,0.333,0.342,15.63,15.63,11,5.45,4.6,4.64,s,205.52,5.33,4,3,1,1209.04,24.69,6,12,10,4,40,0.527,0.535,302.39,7,16,4,0,2,0,0,0,2,0,48,2,2
soap,soap,soap,used_for_washing,function,s,f,function,14,44,9.545,5,64.153,6,ND,0.167,0.149,63.13,63.13,16,5.74,4.6,4.64,s,205.52,5.33,4,3,1,1209.04,24.69,6,12,10,4,40,0.527,0.535,302.39,7,16,4,0,2,0,0,0,2,0,48,2,2
soap,soap,soap,inbeh_-_produces_suds,entity_behavior,e,b,encyclopaedic,12,44,8.182,7,8.182,1,D,1,1,0,0,21,4.29,4.6,4.64,s,205.52,5.33,4,3,1,1209.04,24.69,6,12,10,4,40,0.527,0.535,302.39,7,16,4,0,2,0,0,0,2,0,48,2,2
soap,soap,soap,used_for_showers,function,s,f,function,12,44,8.182,7,20.515,3,ND,0.333,0.399,116.23,116.23,16,4.51,4.6,4.64,s,205.52,5.33,4,3,1,1209.04,24.69,6,12,10,4,40,0.527,0.535,302.39,7,16,4,0,2,0,0,0,2,0,48,2,2
soap,soap,soap,eg_-_laundry_soap,subordinate,c,l,taxonomic,11,44,7.5,9,NA,1,D,1,NA,0,0,17,3.78,4.6,4.64,s,205.52,5.33,4,3,1,1209.04,24.69,6,12,10,4,40,0.527,0.535,302.39,7,16,4,0,2,0,0,0,2,0,48,2,2
soap,soap,soap,inbeh_-_produces_bubbles,entity_behavior,e,b,encyclopaedic,11,44,7.5,9,7.5,1,D,1,1,0,0,24,5.28,4.6,4.64,s,205.52,5.33,4,3,1,1209.04,24.69,6,12,10,4,40,0.527,0.535,302.39,7,16,4,0,2,0,0,0,2,0,48,2,2
soap,soap,soap,eg_-_body_soap,subordinate,c,l,taxonomic,9,44,6.136,11,NA,1,D,1,NA,0,0,14,4.97,4.6,4.64,s,205.52,5.33,4,3,1,1209.04,24.69,6,12,10,4,40,0.527,0.535,302.39,7,16,4,0,2,0,0,0,2,0,48,2,2
soap,soap,soap,used_for_bathing,function,s,f,function,8,44,5.455,12,31.091,4,ND,0.25,0.175,74.53,74.53,16,5.5,4.6,4.64,s,205.52,5.33,4,3,1,1209.04,24.69,6,12,10,4,40,0.527,0.535,302.39,7,16,4,0,2,0,0,0,2,0,48,2,2
socks,sock,sock,worn_on_feet,function,s,f,function,33,39,25.385,1,92.612,5,ND,0.2,0.274,114.58,114.58,12,6.08,4.81,4.81,s,488.34,6.19,5,4,1,600.43,90.11,9,11,11,3,27,0.375,0.384,662.92,13,24,4,0,2,2,0,0,0,0,44,3,0
socks,sock,sock,worn_for_warmth,function,s,f,function,22,39,16.923,2,190.695,14,ND,0.071,0.089,133.93,133.93,15,5.32,4.81,4.81,s,488.34,6.19,5,4,1,600.43,90.11,9,11,11,3,27,0.375,0.384,662.92,13,24,4,0,2,2,0,0,0,0,44,3,0
socks,sock,sock,made_of_cotton,made_of,e,m,visual-form_and_surface,15,39,11.538,3,65.16,8,ND,0.125,0.177,60.07,60.07,14,2.77,4.81,4.81,s,488.34,6.19,5,4,1,600.43,90.11,9,11,11,3,27,0.375,0.384,662.92,13,24,4,0,2,2,0,0,0,0,44,3,0
socks,sock,sock,different_colours,external_surface_property,e,se,visual-colour,13,39,10,4,444.48199999999997,51,ND,0.02,0.022,10.43,10.43,17,5.56,4.81,4.81,s,488.34,6.19,5,4,1,600.43,90.11,9,11,11,3,27,0.375,0.384,662.92,13,24,4,0,2,2,0,0,0,0,44,3,0
socks,sock,sock,worn_with_shoes,associated_entity,s,e,encyclopaedic,13,39,10,4,10,1,D,1,1,0,0,15,5.61,4.81,4.81,s,488.34,6.19,5,4,1,600.43,90.11,9,11,11,3,27,0.375,0.384,662.92,13,24,4,0,2,2,0,0,0,0,44,3,0
socks,sock,sock,comes_in_pairs,quantity,e,q,encyclopaedic,11,39,8.462,6,36.917,5,ND,0.2,0.229,133.93,133.93,14,4.31,4.81,4.81,s,488.34,6.19,5,4,1,600.43,90.11,9,11,11,3,27,0.375,0.384,662.92,13,24,4,0,2,2,0,0,0,0,44,3,0
socks,sock,sock,worn_for_keeping_feet_warm,function,s,f,function,11,39,8.462,6,26.006999999999998,3,ND,0.333,0.325,109.05,109.05,26,5.68,4.81,4.81,s,488.34,6.19,5,4,1,600.43,90.11,9,11,11,3,27,0.375,0.384,662.92,13,24,4,0,2,2,0,0,0,0,44,3,0
socks,sock,sock,made_of_wool,made_of,e,m,visual-form_and_surface,10,39,7.692,8,86.69200000000001,7,ND,0.143,0.089,100.93,100.93,12,2.32,4.81,4.81,s,488.34,6.19,5,4,1,600.43,90.11,9,11,11,3,27,0.375,0.384,662.92,13,24,4,0,2,2,0,0,0,0,44,3,0
socks,sock,sock,worn_on_ankles,function,s,f,function,10,39,7.692,8,7.692,1,D,1,1,0,0,14,5.1,4.81,4.81,s,488.34,6.19,5,4,1,600.43,90.11,9,11,11,3,27,0.375,0.384,662.92,13,24,4,0,2,2,0,0,0,0,44,3,0
socks,sock,sock,is_white,internal_surface_property,e,si,visual-colour,9,39,6.923,10,420.317,34,ND,0.029,0.016,0,0,8,6.31,4.81,4.81,s,488.34,6.19,5,4,1,600.43,90.11,9,11,11,3,27,0.375,0.384,662.92,13,24,4,0,2,2,0,0,0,0,44,3,0
socks,sock,sock,is_knee_high,external_surface_property,e,se,encyclopaedic,7,39,5.385,11,5.385,1,D,1,1,0,0,12,3.8,4.81,4.81,s,488.34,6.19,5,4,1,600.43,90.11,9,11,11,3,27,0.375,0.384,662.92,13,24,4,0,2,2,0,0,0,0,44,3,0
soda/pop,soda/pop,soda,is_fizzy,systemic_property,e,sys,encyclopaedic,34,65,15.692,1,23.570999999999998,2,D,0.5,0.666,0,0,8,4.62,4.19,4.09,s,618.11,6.43,4,4,2,1126.92,8.89,3,14,11,3,27,0.282,0.295,508.33,14,25,0,0,0,0,0,3,0,0,42,8,3
soda/pop,soda/pop,soda,a_drink,superordinate,c,h,taxonomic,33,65,15.231,2,NA,7,ND,0.143,NA,170.5,0,7,5.83,4.19,4.09,s,618.11,6.43,4,4,2,1126.92,8.89,3,14,11,3,27,0.282,0.295,508.33,14,25,0,0,0,0,0,3,0,0,42,8,3
soda/pop,soda/pop,soda,made_with_sugar,made_of,e,m,encyclopaedic,32,65,14.769,3,112.347,12,ND,0.083,0.131,136.81,110.08,15,4.18,4.19,4.09,s,618.11,6.43,4,4,2,1126.92,8.89,3,14,11,3,27,0.282,0.295,508.33,14,25,0,0,0,0,0,3,0,0,42,8,3
soda/pop,soda/pop,soda,is_carbonated,systemic_property,e,sys,encyclopaedic,28,65,12.923,4,25.953,2,D,0.5,0.498,0,0,13,2.79,4.19,4.09,s,618.11,6.43,4,4,2,1126.92,8.89,3,14,11,3,27,0.282,0.295,508.33,14,25,0,0,0,0,0,3,0,0,42,8,3
soda/pop,soda/pop,soda,comes_in_cans,associated_entity,s,e,encyclopaedic,27,65,12.462,5,67.499,6,ND,0.167,0.185,71.98,51.4,13,4.43,4.19,4.09,s,618.11,6.43,4,4,2,1126.92,8.89,3,14,11,3,27,0.282,0.295,508.33,14,25,0,0,0,0,0,3,0,0,42,8,3
soda/pop,soda/pop,soda,comes_in_bottles,associated_entity,s,e,encyclopaedic,26,65,12,6,40.188,5,ND,0.2,0.299,136.49,79.69,16,4.86,4.19,4.09,s,618.11,6.43,4,4,2,1126.92,8.89,3,14,11,3,27,0.282,0.295,508.33,14,25,0,0,0,0,0,3,0,0,42,8,3
soda/pop,soda/pop,soda,eg_-_Coca_Cola_brand(soda),subordinate,c,l,taxonomic,24,65,11.077,7,NA,1,D,1,NA,0,0,26,3.7,4.19,4.09,s,618.11,6.43,4,4,2,1126.92,8.89,3,14,11,3,27,0.282,0.295,508.33,14,25,0,0,0,0,0,3,0,0,42,8,3
soda/pop,soda/pop,soda,tastes_different_flavours,internal_surface_property,e,si,taste,20,65,9.231,8,179.774,19,ND,0.053,0.051,59.3,59.3,25,4.95,4.19,4.09,s,618.11,6.43,4,4,2,1126.92,8.89,3,14,11,3,27,0.282,0.295,508.33,14,25,0,0,0,0,0,3,0,0,42,8,3
soda/pop,soda/pop,soda,tastes_sweet,internal_surface_property,e,si,taste,20,65,9.231,8,353.421,29,ND,0.034,0.026,82.6,82.6,12,5.9,4.19,4.09,s,618.11,6.43,4,4,2,1126.92,8.89,3,14,11,3,27,0.282,0.295,508.33,14,25,0,0,0,0,0,3,0,0,42,8,3
soda/pop,soda/pop,soda,eg_-_Pepsi_brand(soda),subordinate,c,l,taxonomic,16,65,7.385,10,NA,1,D,1,NA,0,0,22,4.05,4.19,4.09,s,618.11,6.43,4,4,2,1126.92,8.89,3,14,11,3,27,0.282,0.295,508.33,14,25,0,0,0,0,0,3,0,0,42,8,3
soda/pop,soda/pop,soda,has_caffeine,internal_component,e,ci,encyclopaedic,14,65,6.462,11,29.176000000000002,3,ND,0.333,0.221,102.35,48.47,12,1.89,4.19,4.09,s,618.11,6.43,4,4,2,1126.92,8.89,3,14,11,3,27,0.282,0.295,508.33,14,25,0,0,0,0,0,3,0,0,42,8,3
soda/pop,soda/pop,soda,is_diet,internal_surface_property,e,si,encyclopaedic,12,65,5.538,12,5.538,1,D,1,1,0,0,7,2.27,4.19,4.09,s,618.11,6.43,4,4,2,1126.92,8.89,3,14,11,3,27,0.282,0.295,508.33,14,25,0,0,0,0,0,3,0,0,42,8,3
soda/pop,soda/pop,soda,is_not_healthy,negation,i,n,encyclopaedic,12,65,5.538,12,36.943,5,ND,0.2,0.15,45.42,32.91,14,2.83,4.19,4.09,s,618.11,6.43,4,4,2,1126.92,8.89,3,14,11,3,27,0.282,0.295,508.33,14,25,0,0,0,0,0,3,0,0,42,8,3
soda/pop,soda/pop,soda,tastes_good,internal_surface_property,e,si,taste,11,65,5.077,14,254.754,36,ND,0.028,0.02,43.89,43.89,11,6.3,4.19,4.09,s,618.11,6.43,4,4,2,1126.92,8.89,3,14,11,3,27,0.282,0.295,508.33,14,25,0,0,0,0,0,3,0,0,42,8,3
sofa,sofa,sofa,found_in_living_rooms,location,s,l,encyclopaedic,20,30,20,1,39,2,D,0.5,0.513,0,0,21,4.89,4.49,4.47,s,142.43,4.96,4,4,2,1031.53,59.08,3,18,17,6,35,0.381,0.357,1242.76,25,18,5,0,6,0,0,0,0,2,144,4,1
sofa,sofa,sofa,furniture,superordinate,c,h,taxonomic,19,30,19,2,NA,7,ND,0.143,NA,295.76,0,9,4.76,4.49,4.47,s,142.43,4.96,4,4,2,1031.53,59.08,3,18,17,6,35,0.381,0.357,1242.76,25,18,5,0,6,0,0,0,0,2,144,4,1
sofa,sofa,sofa,is_comfortable,evaluation,i,e,tactile,19,30,19,2,143.048,12,ND,0.083,0.133,206.23,168.49,14,4.71,4.49,4.47,s,142.43,4.96,4,4,2,1031.53,59.08,3,18,17,6,35,0.381,0.357,1242.76,25,18,5,0,6,0,0,0,0,2,144,4,1
sofa,sofa,sofa,used_by_sitting_on,action,s,a,function,15,30,15,4,124.07900000000001,7,ND,0.143,0.121,197.26,151.86,18,5.45,4.49,4.47,s,142.43,4.96,4,4,2,1031.53,59.08,3,18,17,6,35,0.381,0.357,1242.76,25,18,5,0,6,0,0,0,0,2,144,4,1
